1	4月28日晚上1点多到酒店的，预定了一间商务我大床房，携程网站写明有免费宽带的，结果我在房间找了20多分钟，没找到网线，连网络接口都没有，只好打电话给总台，告诉我说，八楼在调试，禁止上网（当时给我的房间是6楼的），可以给我换房，因为要上网处理一些事务，无奈拿着行李到总台换房，又告知没有大床房了，只有标准间，价格和我预定的价格一样，因为太晚到酒店，自己也不好意思，所以没有理论，只好住了标准间。我有几点疑问：1。酒店深更半夜调试什么东东，而且8楼调试，6楼还不让上网？2。既然是调试，，暂时不能上网，为什么房间里没有网络接口？3如果总台早就知道这个情况，为什么我入住的时候不告诉我，非要等到我打电话的时候才说？4为什么第2天在6楼会议室开会的时候，又可以上网了？如果酒店连夜调试好了（虽然不知道调试什么东东），那他们的员工还真值得表扬！5为什么酒店前台总有那么多业务不熟悉的实习生在为我们服务？
1	酒店服务员服务态度极差，房间连电视机都是坏的，除了靠机场近，一无所有，还比不上一个连锁酒店。
1	服务态度还可以，离景点也近，一入住的时候觉的还不错，可是晚上被咯吱咯吱的声音惊醒，还以为是床的质量不好，可是一开灯，发现一只老鼠正在肯我带去的小麻花，而且还和我们对视一分钟后才跑了。 把我恶心的把所有的零食全扔了。告诉酒店，前台说让服务员过去看一下，难道老鼠还会乖乖的等你来看吗？退房的时候又提起此事，找经理说没上班，一句对不起就把我们给打发了。小地方的酒店真的不能住啊！
1	大家千万不要去住这间酒店;那里的服务员好像你欠了钱一样;特别是前台;好像你杀了他们全家一样;但是收费确是4星的收费喔;房间的空调就像拖拉机;我真不知携程现在越来越差了'我现在只能每去一个地方跟人酒店去了协议了!
1	靠近路边的房间太吵太吵了，根本没有办法睡觉。劝大家千万不要去了。
0	这家酒店其实在中国银行另一面, 不要按地址寻访, 问当地人也大都说不清, 不如问中国银行大厦在哪, 就好找多了. 还有酒店早餐太差又贵.
1	我非常不满意新月阁客栈，如果有零分可以选，我宁可一分也不肯给.他们的服务太差了.明明含早餐的,居然早上服务员全然不知道,还是我本人大清早冒雨出去买的。更让人心寒和气愤的是:在中秋节的早晨,服务员在我们毫不知情的情况下,把房间转卖给别人,把我和一对美国夫妇赶走了。我和周围的几家客栈谈起此事,大家都非常震惊,居然有这种人!我强烈建议大家从此以后不要在这里住了。而且价格是附近的客栈的两倍.
1	就是距离机场近。
0	酒店位置可能有点偏，不过还好。酒店内部设施及服务态度值得一试
1	10-3号入住:卫生间极差,臭气熏天!携程有欺骗嫌疑!
0	2月底去的，酒店古色古香，房间也不错，卫生间很大，可是冲淋房里面居然没安装喷头！摆设，没法用，热水要放半小时才会出来。环境实在太好了，与湿地公园隔湖相望，坐在后花园的竹林里望着湖发呆也是非常享受的事。还有，在酒店买湿地公园的门票可以打折。我们去的时候是赏梅季节，很美，西溪湿地，难得的一片净土！
1	介绍说酒店是座落于北四环的北苑路，结果晕我。该酒店位置偏僻，再走几步就是五环了，怎么会是四环？？第二天一早等半天也没有出租车来，只有走到大马路边去等，还是没有。冷得要命，最后没有办法，有一黑出租问我走不走，只有坐上车走了。房间还是不错得。
1	服务太死板，客户在外不变时，不能解决问题，还添麻烦 机场附近太嘈杂，无法休息，在这里住店真是脑子进水了
0	房间比较小，打车不是很方便。还有早饭种类比较少
0	补充：大堂服务的人员太少，感觉不太像四星级酒店，早餐78一位，不知道是不是搞错，记得午餐只有38
0	房间狭小，设备普通。交通方便，时代广场走走就到了，早上可以去喝早茶，非常好吃。补充点评 2007年11月23日 ： 不好意思，评错酒店了。正确的应该是房间很大很好，缺点是地点比较偏。
1	1、我在网上预定的时间是13号到16号，我是13号下午四点多到前台办理入住手续（本人认为这个时间段应该不是在她们最困最累的时候）前台给我登记成13号到14号，导致14号当天钥匙被刷打不开门。2、对于酒店“免费”给我升级的房间，并没有觉得“优越”在哪里。我住452房间，好像如家很喜欢给免费升级的客人安排在最边缘的房间；房间的窗子因为上冻关不上，凌晨2点多洗手间的门居然锁上打不开，（还好是从外面锁上的，否则在里面锁上又没有电话的情况下，估计再出来要变成木乃伊了）最后还是要叫来服务员来打开。3、我进出酒店路过前台数次只有四次听见他们打招呼，一次看见一个礼宾部的男士的微笑；相反在走廊里见到客房部的服务员却总是和我打招呼说“您好”。4、房务员的打扫的确很干净认真，遗憾的是从我入住的那天开始就被告知浴帘正在清洗（到我退房的那天仍在清洗当中），所以每天都要小心翼翼的进出洗手间，否则一个不留神就会滑倒。5、入住期间，非常“荣幸”的赶上酒店连续断电两次，可怜我的电脑了。补充点评 2008年2月19日 ： 补充：暖气不热，洗好的袜子，放在暖气上一晚上居然没有干，崩溃…………
1	太脏，停车场太小，建议携程不要推荐这样的旅馆
0	总的来说很不错，环境很好，特别是早餐，很好，很有竞争力。我过年这几天综合比较几个四星级酒店的早餐，还是他家的最好。
0	1、先说好的。房间够大，也很干净和安静。服务员态度不错，我提出要看当地地图，她们立即就送了一份到房间来。2、再说差的。酒店的空调不够冷，半夜把我都热醒了，打电话反映过也没有改进。估计是酒店为省电，夜里只是送风而不制冷。对于一个四星级酒店来说，很不应该！最好笑的是，房间里居然连一瓶纯净水都不舍得送，客人要喝水要么自己烧，要么就取冰箱里付费的。太抠门了吧！
0	不错的酒店,女儿很喜欢,尤其是室外游泳池,很对小孩子的胃口补充点评 2008年8月11日 ： 我定的旅游套餐包括送早餐,早餐是来了米老鼠,唐老鸭和高飞狗,相当不错.不过,正如前面一位同仁所说,他们对老外的小孩却实特别热情,不能比...
1	很偏远，外面修路，很脏乱，房间还行，服务一般
0	又入住了，酒店总体服务还可以，前台客房的人还是很热情,只是这次的房间有点吵，大概是靠近马路吧，反正只是一个晚上就算了。入住的人明显比过年时候多了，房价也涨了，哎！
1	酒店接送车辆破旧，充满烟味，司机和前台服务差到极点，多问一句就出言顶撞，而且担保预定入住2间房，随后她们失误跟携程说只入住一间，给我添了很多麻烦，建议大家可以预定锦江之星一号店，服务和房间超级好。
1	升为一家三星级的酒店，服务质量相当的差，服务员在电梯里面遇到客人连招呼都不打~还摆一张臭脸，看见就不舒服！以后再也不会住该酒店！~~
0	住的的是两房一厅，卧室偏小，到卫生间要路过客厅和门厅，不太方便。服务尚可，早餐以欧式为主。入住时正好是端午节，还送了一盒粽子，蛮人性化的。总体来说还行。
1	一楼，装修老，不给力！
0	酒店位置不错，作为一家准四星级的酒店，大堂比较小；房间设施虽然有点旧，但是很干净，服务很好；早餐还可以就是价格高！总的来说还是可以推荐的
0	不错的商务酒店,地点及交通都挺适合短期出差的房间也够宽敞,值得推荐
1	真的不好..........................................................................................
1	前台的人该好好上上培训课了,永远一张扑克脸,我是顾客又没借你钱,干吗要看你脸色.房间的设施越来越旧,洗手间的毛巾该换了,如果不是因为方便工作以这样的价格绝对不会考虑入住.以前住了很多次,以后会考虑换酒店.还有评论真的有用吗?入住别的酒店留评论以后都会看到酒店管理层的回复,比如大连的银帆酒店.新协通的回复怎么从没看到过,所以才会没改进.酒店管理层自己都不思上进何况下属.
1	我是真的没看出来哪里有五星级的标准。卫生间洗护用品都过期快一年了，2014年5月30产的，这都给顾客用，砸不砸五星级的招牌，还有梳子和牙具，洗澡间的喷头，我简直不知道应该说什么，过期产品是不是应该给我一个说法！
0	我住的是豪华大床间,368元1、冬季房间很冷，空调连续开了2天才暖和过来。2、该宾馆显然不是按4星级宾馆建造的。3、沙发很脏，毛巾感觉很陈旧，浴袍的领子一圈脏。4、服务不错，我用电脑，服务员主动提供一个插座5、家具床铺都不错。总的说来价格偏贵，300元左右还差不多，不知标准间怎么样
1	服务态度似乎还可以接受，但可惜的是：我同事房间没有网线口 (10层)，咖啡厅很早就关门了，早餐说是到10点半，实际上到9点就没有了，也不加了。送餐服务到晚上八点就停止了。该饭店周围环境很差，被垃圾包围。玻璃是不隔音的，所以，尽管我住在10层，依旧每天早晨不用脑中就被窗外的汽笛声叫起。
1	这次没有开车，自行去的酒店，离火车站挺方便的，乘行2专线就能到。但是不得不提的是这家酒店服务太差了！先从进门说起吧！因为CHECK IN的前台在3楼，我们不知道，好不容易找到一个保安让我们自己去找服务员，偌大的酒店1楼竟然连个人影都没的说，难道是为了节约成本？？？走了一大圈去跑到贵宾楼，发现贵宾楼里有服务员挺多，告知我们走过头了还要走回去，我嘞了个去！这家酒店有点狗眼看人低的感觉。难道主楼因房价低就没服务员？？？好吧，只能再走回去乘电梯上3楼。电梯打开一股油漆味！原来酒店在装修中，我也真是无语了！在办CHECK IN的时候被告知没房间了，只能不同楼，两个房间分开好远！！！我可是一个人同时订的两间房间，一间我们夫妻带一个娃住，一间给爸妈住，这叫我怎么照顾两个老的一个娃？？？然后就看我先从这幢转到那幢楼，一个电梯乘到那个电梯。火气不是一般的大！！！简直就是绕迷宫!姐也是一直出去要住5星级酒店，这种水准和五星看起来完全不搭界。下次绝对不住这个地了，实在坑爹！只能说酒店的管理还是有缺失，而且酒店太老旧了，各方面都有待改善！
0	各个方面都还不错，接受渣打银行的信用卡但是不接受招行信用卡预授权，只好让朋友先代劳了。不过在退房时却又可以用招行信用卡付帐，感觉怪怪的。
1	已经是第三次入住这家酒店了，之前两次都感觉非常棒，但是这次实在是令人失望。总的概括来说，酒店是设计一级棒，服务一般般（餐饮部的还不错），设施跟不上。这次安排的房间比较远，有点绕路，第一次出来的时候回去的时候迷路了15分钟才找到房间，前后问了3位同事，最后是客房部的清洁阿姨帮忙找到的。check in的时候态度一般，好像酒店的系统完全查不出入住过客人的信息，但是跟我一起入住其它房间的另一位朋友说他们有查到，看来还是看前台的心情吧。。。最差的是酒店的马桶！！！东西都冲不干净！！！！！房间的柜子有损就算了，但是baba冲不下去有点恶心。。。每次都是。。。。早餐做得比之前好，餐厅的服务非常好。下次要来的话再三思了。
1	看交通方便订的这个酒店，到深圳才知道只是离地铁站近，其实有点儿偏城乡结合部了。 六层24h弥漫着一股诡异的菠萝味，房间里则是一股含有霾等的不明气味。 在六层每天路过“酒店大堂”，前台和沙发上的人都会用目光夹道护送你，不知道都是从哪儿来的人，尤其是深夜，非看的你混身不自在不罢休。 房间地毯看不出本色，到处有种腻乎乎的感觉，浴巾就像旧毡子一样又薄又灰，唯一能满意的是拖鞋是一次性的，不然真不知道如何下脚。 当我幼稚，订的两天房想把两天单早拼成一天两个人吃，询问前台，先表示听不懂，说了三遍后蔑视的笑笑说我们的规定里不允许这样，当是被弱智问过一样。 因为觉得六百多的房费太贵，所以一个人也去吃了早餐，种类还好，食材没有特别新鲜的，啃了两天玉米。 要是深圳的香格里拉，才七百多一天，这里接近七百；要是两天的经济酒店，也就一天的钱多些，应该比这里干净吧。 唯一值得安慰的是四层有个春满园餐厅，东西都还适口；附近的财富中心有个按摩店叫乐魔方什么的，花一百块钱就可以按的很舒服，为了少在酒店呆，连去了两天。
0	很多年前住过一次。这次是第二次住。房间很大，也很干净。由于酒店门前的道理好了，因此也方便了很多。酒店李南滨路的美食一条街不远。酒店的早餐真是非常不错，和很多更高档次的酒店比也不逊色。但是这么多年感觉酒店的外观太旧了，大堂也没有了四星级酒店的气派。
1	装修比较久，过年时间的服务也很一般。不值这个钱。。。
0	大堂有五星标准,但酒店位置有些不好,好几次个开元,这个最偏远洗手间小, 马桶破旧前台入住太慢了, 抽了三根烟才搞定,竟给了个无烟房早餐很中式,管饱总体服务挺好的
0	房间的配套有小厨房，方便做宵夜。^_^。而且离火车站超级近，就算是去shopping买一大堆，也可以很晚才去做直通车。
1	携程定的房，但是朝向是墓地方向的，大家要注意。服务极差，房间地上还有拖鞋没收拾，勺子也是脏的。第二天居然不来打扫卫生了。卫生间的浴帘没用的，洗个澡水会喷的到处都是。是我住过的最差的酒店了。郁闷！
1	这酒店太旧了,大厅看上去还可以.房间的设施成旧不堪!卫生间的马桶真的都不走水的.早餐太一般了.要去入住的朋友要有思想准备,期望值不要太高.400多一晚说实话不太值!!
0	酒店同意到两点钟退房还不错，早餐很差希望改进，上网很容易断线，服务还可以
1	下次如果我去到,情愿睡桥底也不住这个酒店.
0	酒店房间很大，比较卫生，但作为三星级酒店价格偏高，比广州北京的三星级酒店的价格高
1	1 前台态度差、一律告知没有标间，而且前台标的优惠价格我看目的就是诱使客人住高标；2 房间设施陈旧，维护差，冬季温度上不来，房间骚扰电话频繁。3 离店办理手续效率低；我比较了解长春，这个酒店也就是离火车站近一点，其他根本没有优势，而且火车站附近的快捷酒店多的是，推荐选其他的。建议携程清除这家酒店，而且携程应该定期考察、清理一些不合格的酒店，否则影响携程预定的满意度。
0	地理位置好，在长春最好的商业街上，晚上购物极为方便。酒店服务不错，我来时客人较多但办理入住蛮快的。进入房间时房间已经开了空调。很好了在长春普通四星级酒店标间都得三百大多了，也都一般。早餐是否可加点品种。
0	酒店所处位置还可以,东营也就那么大,周围商店比较少,服务不错
0	在香港一直住粤海酒店，听说上海粤海酒店是一家五星级的酒店，所以这次来上海就想到来住一下上海的粤海酒店，通过携程网搜索到价格，感觉价格挺适中。一进酒店，大堂宽敞明亮，感觉很舒服。我住的是一间高级大床房，房间很现代，挺不错，性价比挺高，交通也很方便。下次朋友如果来上海我也会推荐住粤海。
1	就是离机场近，其它都不好
1	下雨天冷，想洗热水澡，可惜开了半小时水还是冷的
0	可能对香港人来说也是一个新的娱乐场所。酒店设施服务都一流，位置方便，周围有许留山、7－11超市、沙沙、买电子产品、波鞋等都近在咫尺，旺角地铁站，弥敦道也分布在酒店出口处。我和女儿结束迪斯尼的游玩后在那里连住3晚，对我们自助游的人来说还算方便的。从酒店到太空馆、海洋公园、中环等都很快，酒店旁边的集市有买山竹10元4磅，很好吃，我们还一直带回到上海呢！
0	就在长途汽车站附近，步行10分钟吧。就是马路路口斜对过。在闹市区，路口有欧什么的西餐便餐店，环境不错。宾馆就是标准的4星，挺好的。附近还有kfc和农工商超市。
1	房间不仅小，而且一股的异味，卫生也一般，特别是枕头和床单都白里透黄，只能穿着衣服将就下。最受不了的是，最近的地铁站出来后要走很远才能到酒店，路上很荒凉，有时都看不到出租车！适合有车的人前去
0	到前台发现酒店的广告是数码房间，原来我们订的房间有IPTV，有电脑，有VOD，所以很骄傲的说是数码房间，觉得好玩。服务态度好，但却一问三不知，没有宵夜，却有中药泡脚的骚扰电话。总体还是满意的。
1	卫生条件超乎想象的差，厕所一股尿骚味，上面还有粘液，太太太恶心了，被子很硬，房间还有小虫子，还有臭味，差评坚决差评！
0	服务不错，始终有笑容。房间很干净，卫生间洗脸台太小。
1	2008-01-6日住了一晚288的豪华套房，原本打算住两晚，结果一个晚上就受够了，酒店是在是垃圾，设施陈旧，隔音效果差，门外走廊内的脚步声在里面听得很清晰，价格也没什么竞争力。房间内的服务手册与实际一点也不符。说是有室内小酒吧，结果什么也没有。而且手册上明明写的可以随时打电话叫服务中心人员来添加，最后退房时在总台结帐。结果打电话过去，服务中心却告知打另一个号码。打到另一个号码却是一楼的一个商店，跟酒店没什么关系，而且不能总台结帐。房内送餐同样是一个德行。而且服务中心的人员还振振有辞，说什么服务手册是很久以前的，跟实际情况有出入是很正常的。真是差劲的要命！质问携程：怎么会跟这种差劲的酒店合作？大家的投诉这么多应该早点将其列表中删除才对。再这样下去真的同样对携程也没信心了。
1	发票上打身份证信息,水单上打信用卡信息,易泄露客户隐私。
0	这里环境还算不错,吃海鲜也便宜,当时买当时煮,很鲜
0	周遍环境很好，清晨起床开窗空气很清新。酒店初看感觉象度假村的感觉，宾馆的花园里还养了两只孔雀：）前台服务人员态度非常好，也很热情。为我保留房间，还为我照看行李。房间很普通，感觉就是以前老宾馆的样子，卫生间不干净，浴缸挺脏，害的我没敢洗澡。送的早餐极其简单，炒面，粥，没了！似乎住的人不多，我春节去的，一天住下来几乎没看到人，到了晚上酒店灯光混暗，外面狗叫的很响，里面却一点人的声音听不到。我和LP开玩笑，明天早上我们起来酒店就消失了，我们睡在了雪地里：）
1	高级大床房没看到一点高级的地方。床垫弹簧很明显的能感觉到，房间没有大顶灯只靠2个昏暗的床头灯照明，饮水壶和茶杯都放在卫生间里很是让人不舒服，茶杯里的茶垢也不知道是哪天留下的，浴巾很旧颜色看上去都不忍目睹，第二天退房时告诉我房间3个枕套及床单上有污物，和服务员一起重回房间他们拉开了房间的窗帘，这才看到枕套和床单上那些黑色的斑斑点点将我恶心到死。竟然说是我们弄的，晚上入住的时候没有顶灯根本看不清楚房间状况，白天这一看全是起鸡皮疙瘩，还说是我们弄脏的要赔偿，我反问他们你们收拾房间也看到了，我在房间里留下的垃圾中是否有能够造成这种污染的物品，他们也没法回答了。最后虽然是没有让我赔偿，但是还是说是我们弄脏的让人气愤不已。以后不会选择汉庭入住了。
1	一般般，隔音效果特别的差，晚上吵得不得了，房间也小，最受不了的是要找个充电的插头都很困难，真心一般，设施比较旧
0	呵呵，又住了回豪华双床房，感觉房间比标间大了，没那么压抑，床也大了，比较舒服。就是电视太小了，农村的朋友家估计都没有这幺小的电视了吧。卫生间还是太简陋了，和酒店的整体定位不匹配。衣柜里缺少浴袍，总可以提供两套吧，我住过的更便宜的酒店都有提供。
0	4星那边的价格还是可以接受的，不过我今年5月5号入住的时候正在装修，给我原价320元免费升级到5星那边去了。估计还要装修一段时间，大家可以去试试运气，哈哈哈。1、早餐不怎么样，花色和口味都不怎么好。2、水果居然泡在水里，没什么味道了。3、房间的下水道居然堵住了。4、住的人非常少，估计是淡季的关系。温泉没来的及去不知道怎么样，价格大池子70几，单人间的也有300多点（据说可以洗鸳鸯浴）。补充点评 2008年5月6日 ： 半夜的时候睡觉居然后面还有‘旺财’叫个不停，早上就被鸡给morning call了。
0	由于杭州湾大桥修通，现在从上海到宁波非常方便，直接导致我心仪的这个宾馆很难定，靠携程沟通半天才订到两张双床房，所以出现一次入住两个点评。
0	推荐！！地理位置一走出来就是尖沙咀热闹地方，也就5分钟，性价比很高！一条路上还有君怡那个宾馆，但是好像君怡比它贵点，其实走出来也没差多少步，肯定这个核算！房间小一点，不过觉得还不错，意外还可以看到远方的海景，我住21楼，景色舒服！总体上来说不错！只是周围2个便利店没有什么花头。。。。。
0	我喜欢这家酒店,很多年前住过,后来又住过其他的酒店,感觉还是这家好.觉得它性价比都不错.尤其胜在周边环境上,风景美,外出用餐也仅仅步行几分钟.还有个小的商业区,有百佳,吉之岛等,很方便的.虽然离大的购物区比如海港城,有几十元的车程,但如果你愿意等,有酒店提供的免费巴士,30分钟一班到尖沙嘴,也是很方便的.还有,入住那天恰逢我生日,到大堂登记时服务生就对我说了生日快乐,晚上又送来了美味的蛋糕,一支很漂亮的红玫瑰,还有洋酒.很开心.还有,那天因为我们去得早,11点就让我们入住了,总之,这次入住,没有什么不满意的地方.
1	服务很差，房间没有窗户，告诉我“不保证提供有窗户的房间”，所以安排住进了一个像洞一样的房间不说，而且中间还有我一根很怪的大柱子，真是奇葩……，下次绝对不住了
0	这两年保定的星级宾馆我住了一圈，还是恒通财富中心最适中的。378这价钱值这个环境和房子。
0	很好的一间酒店！中式花园设计景观优美；房间刚作翻新，没有残旧的感觉，一赞。服务员态度良好，乐于帮助客人解决问题及安排行程，再赞！有单程免费接送，客人抵达张家界时无须操心交通，三赞！但要注意，那个多次进出森林公园的通行证，只适用于黄石寨入口；另外酒店的位置离城区较远，打车不容易啊！
0	不错，有小院停车场，清净安全，非周末时间停车空间比较紧。　　因为宾馆深处干面胡同中间，胡同不宽，车行单向，所以经过车辆不多，再加上宾馆前有院落，即使入住朝向胡同一侧的房间，也基本没什么机动车的噪音，关上窗户就更加安静。　　入住期间，没有接到骚扰电话，这在这一片宾馆，实属罕见。尽管卫生间里放着酒店提供的避孕套，但未发现这里是淫窟的迹象。　　房间很大，不错。　　缺点只有三个：一是楼道和房间的地毯都有点脏；二是单人床太窄太短；三是隔壁声音特大时，此屋可听见。　　总得来说，比较满意。补充点评 2007年6月10日 ： 结帐速度很快
0	7月13日入住A区三楼豪华房间，景观不错能看到湖景，房间设施一般（可能是期待值有点高），卫生间倒是奇大，有点意外，床太软不太适应。走道里的制冰机不错，有点度假酒店的风格。酒店的外景类似三亚喜来登的风格，室内外的游泳池都很不错，很干净。早餐还是不错的，就是品种多点就更好。 由于第二天是换到天清岛入住，感觉开元比天清岛强太多了， 相比之下这里若是五星的话，天清岛只能算三星。
1	酒店自己宣传是5星级别， 价格也不菲。所以我们就按照新五星酒店标准看看 ：1、位置在人和镇。 总机服务员、到酒店网站上，没一个描述清晰的。 后来才知道，就是人和镇。给司机说人和镇都知道。说金开大道，绕了28元钱才到！2、正门那个门卫就是稻草人， 基本没用，就是打个手势。 拦出租还是要自己去，我还以为会配备的对讲，可以在院子外面帮客人拦。3、1410房间装修材质很糟糕，很低档。 洗手间天花板的刷涂料掉满了洗手台。 玄关的地板是劣质，已经开裂，边缘已经破损。4、窗子是低档的铝合金，表面是很脏的划痕。 不是隔音玻璃，对着个大十字路口，晚上客人睡得挺不容易。一个07年新建成的酒店，这样的偷工减料，不可原谅！5、房间很大。但没有细节可言。只有空旷的大。6、门把手的纸牌很容易在开门时候碰掉7、衣柜很难发现，发现后很难打开，没有推手， 滑轨简直不可思议。 就是最劣质的滑轨也不会那么沉重！ 不知现在忙于减肥的弱女子们住的话怎么打开。8、卫生间的电吹风，插座在哪里？ 根本没有电吹风的插座！9、酒店电梯内装修很阴暗， 大堂很亮，进了黑洞洞的电梯，阴森恐怖，没有一点人气， 看不出任何高档。10、房间的开关、插座 觉得是假冒伪劣， 左床头的开关是坏的， 卫生间只有一个插座，且不能使用，安装的松松垮垮，能看到墙里的洞。11、体重秤 是坏的。12、毛巾有劣质的洗涤剂味和烘干机的味道13、房间书桌上的彩页非常肮脏，里面有很多污物。不知道服务员整理时候有无看到。 里面根本粘和在一起就翻不开。14、前台接待不体贴，下雨，办手续时候，别看门童很多，没人会早些问你是否需要出租， 这点连北京的某家三星酒店都不如。 记得去酒泉宾馆，一个戈壁上的五星，比在城市的所谓的 世界第五品牌酒店的服务都体贴。15、前台我要了2次水单，但她都忘记，没有给我。16、五楼的日韩餐厅最糟糕，三文鱼刺身，我当时真的想退掉算了，那么不新鲜了也敢端上来，佩服厨师昧良心的勇气！为了赚钱，什么都不顾了。总之， 3星半的硬件，3星的服务。 当作高价的汽车旅馆用还可以。 不会再去了。建议酒店，还是去看看君临 君豪，还有金源。 硬件，软件。位置，都比新开业的戴斯厚道多了。 别拿中国消费者当傻子了。最后自能是赔了本钱又丢了牌子。多罗唆一句，很喜欢金源旗下的酒店，酒店数量不多，但开一家叫座一家。觉得硬件软件真的是在用心做事的企业。
1	设施一般，离机场比较近。
1	对了，前面的说插钥匙的那东西要拍一下才起作用不新鲜，我每次都是这么做的，最搞笑的是我把卡拔下来了，电还是没有断。楼后面正在施工，推土机，打桩机，汽车，还有工人喊叫声，现场感太强了！夜里也不休息。前台的小组的确是一个个哭丧着脸，跟人家欠她八百吊一样给大堂副理在不同时段打了Ｎ次电话，从来就没人接过．
0	这是第二次入住次酒店。3年前第一次，除了价格上涨之外，其他各方面都比较满意。性价比在青岛来说还是不错的。服务没有什么特别出彩的地方，也没有什么不好的地方。酒店占地很大，绿地很多，环境优雅，都是几层的老建筑，唯一不好的是没有电梯，行李需要提上提下，建议酒店要配备负责的行礼员。还有洗完地毯，上面能不能不要铺那些破布，看着比较难受。
0	整体上比较满意 但是房间没有想象中的理想 没有同样是五星级的济南索菲特的房间好
0	前几天刚从武夷山回来,工作之余我也来说说点评点.避开“十一”黄金周，我携家人到武夷山旅游,住的是远华酒店的行政商务房金桂阁,整体来说还挺不错,房间的设施设备都很人性化,现代化，服务小姐都很会笑，让你倍感亲切。像我这样长期居住在都市的人，难得一份宁静，清晨醒来站在酒店房间的阳台上迎面扑来桂花的飘香，让人心旷神怡，在往下一望，哇！园林似的假山瀑布流水，让人感觉置身于世外桃园一般，如果有机会，以后还会再来！强烈推荐朋友们去！
